id_cidade|ds_cidade|id_estado
4417|NOVA ESPERANCA (MONTES CLAROS)|14
4442|NOVA LIMA|14
4449|NOVA MODICA|14
4462|NOVA PONTE|14
4463|NOVA PORTEIRINHA|14
4468|NOVA RESENDE|14
4477|NOVA SERRANA|14
4485|NOVA UNIAO|14
4491|NOVILHONA (NOVO CRUZEIRO)|14
4498|NOVO CRUZEIRO|14
4514|NOVO ORIENTE DE MINAS|14
4525|NOVORIZONTE|14
4533|Nanuque|14
4552|Nova Lima|14
4555|Nova Módica|14
4573|OLARIA|14
4584|OLHOS DAGUA|14
4587|OLIMPIO NORONHA|14
4592|OLIVEIRA|14
4595|OLIVEIRA FORTES|14
4597|ONCA DE PITANGUI|14
4599|ORATORIOS|14
4603|ORIZANIA|14
4626|OURO FINO|14
4627|OURO PRETO|14
4632|OURO VERDE DE MINAS|14
4644|Oliveira|14
4655|Ouro Branco|14
4666|PADRE CARVALHO|14
4668|PADRE PARAISO|14
4669|PADRE PINTO (RIO PIRACICABA)|14
4670|PADRE VIEGAS (MARIANA)|14
4673|PAI PEDRO|14
4677|PAINEIRAS|14
4679|PAINS|14
4681|PAIVA|14
4690|PALMA|14
4706|PALMEIRAL|14
4707|PALMEIRAL (BOTELHOS)|14
4713|PALMEIRINHA (UNAI)|14
4718|PALMITAL DE MINAS (CABECEIRA G|14
4719|PALMITAL DE MINAS (CABECEIRA GRANDE)|14
4720|PALMITAL DOS CARVALHOS (SENHOR|14
4721|PALMITAL DOS CARVALHOS (SENHORA DOS REMEDIOS)|14
4724|PALMOPOLIS|14
4733|PANORAMICA (MONTES CLAROS)|14
4737|PAPAGAIOS|14
4743|PARA DE MINAS|14
4745|PARACATU|14
4749|PARAGUACU|14
4762|PARAISOPOLIS|14
4785|PARAOPEBA|14
4815|PASSA QUATRO|14
4817|PASSA TEMPO|14
4819|PASSA VINTE|14
4820|PASSABEM|14
4823|PASSAGEM DE MARIANA|14
4824|PASSAGEM DE MARIANA (MARIANA)|14
4835|PASSOS|14
4839|PATIS|14
4843|PATOS DE MINAS|14
4845|PATROCINIO|14
4846|PATROCINIO DE CARATINGA (CARAT|14
4847|PATROCINIO DO MURIAE|14
4859|PAULA CANDIDO|14
4869|PAULISTAS|14
4877|PAVAO|14
4882|PECANHA|14
4887|PEDRA AZUL|14
4889|PEDRA BONITA|14
4892|PEDRA DO ANTA|14
4893|PEDRA DO INDAIA|14
4894|PEDRA DOURADA|14
4899|PEDRALVA|14
4904|PEDRAS DE MARIA DA CRUZ|14
4905|PEDRAS DE MARILANDIA (UNAI)|14
4912|PEDRINOPOLIS|14
4922|PEDRO LEOPOLDO|14
4923|PEDRO LESSA (SERRO)|14
4926|PEDRO TEIXEIRA|14
4942|PENHA DO CAPIM (AIMORES)|14
4944|PEQUERI|14
4945|PEQUI|14
4946|PERDIGAO|14
4947|PERDIGÃO|14
4948|PERDILANDIA (SANTA VITORIA)|14
4949|PERDIZES|14
4950|PERDOES|14
4955|PERIQUITO|14
4964|PERPETUO SOCORRO|14
4965|PERPETUO SOCORRO (BELO ORIENTE|14
4967|PESCADOR|14
4974|PETUNIA (NOVA RESENDE)|14
4981|PIAU|14
4988|PIEDADE DE CARATINGA|14
4989|PIEDADE DE PONTE NOVA|14
4990|PIEDADE DO RIO GRANDE|14
4991|PIEDADE DOS GERAIS|14
4999|PIMENTA|14
5010|PINGO D'AGUA|14
5011|PINGO-DAGUA|14
5023|PINHEIRO GROSSO (BARBACENA)|14
5031|PINTOPOLIS|14
5041|PIRACEMA|14
5049|PIRAJUBA|14
5052|PIRANGA|14
5054|PIRANGUCU|14
5055|PIRANGUINHO|14
5056|PIRANGUITA (RIO ESPERA)|14
5059|PIRAPETINGA|14
5062|PIRAPORA|14
5071|PIRAUBA|14
5081|PITANGUI|14
5083|PITUIUTABA|14
5086|PIUMHI|14
5097|PLANALTO DE MINAS (DIAMANTINA)|14
5100|PLANURA|14
5103|POAIA (SANTA MARIA DO SUACUI)|14
5115|POCO FUNDO|14
5121|POCOS DE CALDAS|14
5122|POCRANE|14
5131|POMPEU|14
5146|PONTE ALTA (UBERABA)|14
5147|PONTE ALTA DE MINAS (CARANGOLA|14
5151|PONTE DO SILVA (MANHUACU)|14
5152|PONTE FIRME (PRESIDENTE OLEGAR|14
5153|PONTE NOVA|14
5160|PONTO CHIQUE|14
5161|PONTO DO MARAMBAIA (CARAI)|14
5162|PONTO DOS VOLANTES|14
5174|PORTEIRINHA|14
5197|PORTO FIRME|14
5222|POTE|14
5228|POUSO ALEGRE|14
5229|POUSO ALTO|14
5238|PRADOS|14
5245|PRATA|14
5248|PRATAPOLIS|14
5249|PRATINHA|14
5251|PRESIDENTE BERNARDES|14
5262|PRESIDENTE KUBITSCHEK|14
5266|PRESIDENTE OLEGARIO|14
5267|PRESIDENTE PENA (CARLOS CHAGAS|14
5288|PRUDENTE DE MORAIS|14
5296|Pains|14
5304|Paracatu|14
5315|Passos|14
5318|Patos de Minas|14
5326|Paulistas|14
5331|Pedras de Maria da Cruz|14
5334|Pedro Leopoldo|14
5353|Pirapetinga|14
5361|Piumhi|14
5369|Porteirinha|14
5379|Pouso Alegre|14
5381|Poços de Caldas|14
5392|QUARTEL DO SACRAMENTO|14
5393|QUARTEL GERAL|14
5399|QUATITUBA (ITUETA)|14
5416|QUELUZITO|14
5427|QUINTINOS (CARMO DO PARANAIBA)|14
5462|RAPOSOS|14
5463|RAUL SOARES|14
5464|RAVENA (SABARA)|14
5466|REALEZA (MANHUACU)|14
5472|RECREIO|14
5478|REDUTO|14
5490|RESENDE COSTA|14
5494|RESPLENDOR|14
5495|RESSAQUINHA|14
5506|RIACHINHO|14
5508|RIACHO DA CRUZ (JANUARIA)|14
5514|RIACHO DOS MACHADOS|14
5532|RIBEIRAO DAS NEVES|14
5533|RIBEIRAO DE SAO DOMINGOS (SANT|14
5541|RIBEIRAO VERMELHO|14
5544|RIBEIRO JUNQUEIRA (LEOPOLDINA)|14
5549|RIO ACIMA|14
5560|RIO CASCA|14
5565|RIO DAS MORTES|14
5578|RIO DO PRADO|14
5582|RIO DOCE|14
5586|RIO ESPERA|14
5593|RIO MANSO|14
5597|RIO NOVO|14
5599|RIO PARANAIBA|14
5602|RIO PARDO DE MINAS|14
5603|RIO PIRACICABA|14
5604|RIO POMBA|14
5605|RIO PRETO|14
5614|RIO VERMELHO|14
5619|RITAPOLIS|14
5626|ROCA GRANDE (SAO JOAO NEPOMUCENO)|14
5628|ROCAS NOVAS (CAETE)|14
5630|ROCHEDO DE MINAS|14
5635|RODEIRO|14
5638|RODRIGO SILVA|14
5639|RODRIGO SILVA (OURO PRETO)|14
5644|ROMARIA|14
5658|ROSARIO DA LIMEIRA|14
5661|ROSARIO DO PONTAL (PONTE NOVA)|14
5665|ROSEIRAL (MUTUM)|14
5667|RUA SARGENTO PILOTO|14
5668|RUBELITA|14
5671|RUBIM|14
5677|Recreio|14
5692|Ribeirão da Neves|14
5693|Ribeirão das Neves|14
5701|Rio Paranaíba|14
5702|Rio Piracicaba|14
5703|Rio Pomba|14
5705|Rio Vermelho|14
5718|SABARA|14
5721|SABINOPOLIS|14
5723|SACRAMENTO|14
5738|SALINAS|14
5747|SALTO DA DIVISA|14
5765|SANATORIO SANTA FE (TRES CORAC|14
5779|SANTA BARBARA DO LESTE|14
5780|SANTA BARBARA DO MONTE VERDE|14
5783|SANTA BARBARA DO TUGURIO|14
5804|SANTA CRUZ DE MINAS|14
5806|SANTA CRUZ DE SALINAS|14
5811|SANTA CRUZ DO ESCALVADO|14
5813|SANTA CRUZ DO PRATA (GUARANESI|14
5820|SANTA EFIGENIA (CARATINGA)|14
5821|SANTA EFIGENIA DE MINAS|14
5829|SANTA FE DE MINAS|14
5833|SANTA FILOMENA (SANTANA DO MAN|14
5838|SANTA HELENA DE MINAS|14
5844|SANTA JULIANA|14
5851|SANTA LUZIA DE CARATINGA (CARA|14
5858|SANTA MARGARIDA|14
5869|SANTA MARIA DE ITABIRA|14
5876|SANTA MARIA DO SALTO|14
5877|SANTA MARIA DO SUACUI|14
5885|SANTA QUITERIA (CONGONHAS)|14
5892|SANTA RITA DE CALDAS|14
5894|SANTA RITA DE JACUTINGA|14
5895|SANTA RITA DE MINAS|14
5896|SANTA RITA DE OURO PRETO|14
5897|SANTA RITA DE OURO PRETO (OURO|14
5898|SANTA RITA DE OURO PRETO (OURO PRETO)|14
5900|SANTA RITA DO IBITIPOCA|14
5901|SANTA RITA DO ITUETO|14
5906|SANTA RITA DO SAPUCA|14
5907|SANTA RITA DO SAPUCAI|14
5910|SANTA RITA DURAO (MARIANA)|14
5912|SANTA ROSA DA SERRA|14
5930|SANTA TEREZINHA DE MINAS (ITAT|14
5932|SANTA VITORIA|14
5940|SANTANA DA VARGEM|14
5941|SANTANA DE CALDAS (CALDAS)|14
5942|SANTANA DE CATAGUASES|14
5945|SANTANA DE PATOS (PATOS DE MIN|14
5946|SANTANA DE PIRAPAMA|14
5949|SANTANA DO CAMPESTRE|14
5950|SANTANA DO CAPIVARI (POUSO ALT|14
5952|SANTANA DO DESERTO|14
5953|SANTANA DO GARAMBEU|14
5956|SANTANA DO JACARE|14
5958|SANTANA DO MANHUACU|14
5962|SANTANA DO PARAISO|14
5964|SANTANA DO RIACHO|14
5968|SANTANA DO TABULEIRO (RAUL SOA|14
5970|SANTANA DOS MONTES|14
5985|SANTO AMARO (MANHUACU)|14
6016|SANTO ANTONIO DO AMPARO|14
6018|SANTO ANTONIO DO AVENTUREIRO|14
6019|SANTO ANTONIO DO BOQUEIRAO (UN|14
6025|SANTO ANTONIO DO GRAMA|14
6027|SANTO ANTONIO DO ITAMBE|14
6028|SANTO ANTONIO DO JACINTO|14
6030|SANTO ANTONIO DO LEITE|14
6031|SANTO ANTONIO DO LEITE (OURO P|14
6034|SANTO ANTONIO DO MANHUACU|14
6035|SANTO ANTONIO DO MANHUACU (CAR|14
6036|SANTO ANTONIO DO MONTE|14
6041|SANTO ANTONIO DO PONTAL (GOVER|14
6042|SANTO ANTONIO DO RETIRO|14
6043|SANTO ANTONIO DO RIO ABAIXO|14
6047|SANTO ANTONIO DOS CAMPOS (DIVI|14
6055|SANTO HIPOLITO|14
6060|SANTOS DUMONT|14
6062|SAO BENEDITO (PATROCINIO)|14
6070|SAO BENTO ABADE|14
6083|SAO BRAS DO SUACUI|14
6084|SAO BRAZ (LAGAMAR)|14
6090|SAO CANDIDO (CARATINGA)|14
6100|SAO DOMINGOS (SANTO ANTONIO DO|14
6101|SAO DOMINGOS DAS DORES|14
6108|SAO DOMINGOS DO PRATA|14
6114|SAO FELIX DE MINAS|14
6121|SAO FRANCISCO|14
6128|SAO FRANCISCO DE PAULA|14
6129|SAO FRANCISCO DE SALES|14
6132|SAO FRANCISCO DO GLORIA|14
6133|SAO FRANCISCO DO HUMAITA (MUTU|14
6148|SAO GERALDO DA PIEDADE|14
6149|SAO GERALDO DE TUMIRITINGA (TU|14
6151|SAO GERALDO DO BAGUARI (SAO JO|14
6152|SAO GERALDO DO BAIXIO|14
6155|SAO GONCALO DE BOTELHOS|14
6156|SAO GONCALO DO ABAETE|14
6158|SAO GONCALO DO MONTE (ITABIRIT|14
6159|SAO GONCALO DO PARA|14
6161|SAO GONCALO DO RIO ABAIXO|14
6162|SAO GONCALO DO RIO DAS PEDRAS|14
6163|SAO GONCALO DO RIO PRETO|14
6164|SAO GONCALO DO SAPUCAI|14
6166|SAO GOTARDO|14
6172|SAO JOAO BATISTA DO GLORIA|14
6177|SAO JOAO DA CHAPADA (DIAMANTIN|14
6180|SAO JOAO DA LAGOA|14
6181|SAO JOAO DA MATA|14
6183|SAO JOAO DA PONTE|14
6185|SAO JOAO DA SERRA NEGRA (PATRO|14
6191|SAO JOAO DAS MISSOES|14
6195|SAO JOAO DEL REI|14
6203|SAO JOAO DO JACUTINGA (CARATIN|14
6205|SAO JOAO DO MANHUACU|14
6206|SAO JOAO DO MANTENINHA|14
6208|SAO JOAO DO ORIENTE|14
6209|SAO JOAO DO PACUI|14
6224|SAO JOAO EVANGELISTA|14
6225|SAO JOAO NEPOMUCENO|14
6228|SAO JOAQUIM (JANUARIA)|14
6232|SAO JOAQUIM DE BICAS|14
6243|SAO JOSE DA BARRA|14
6249|SAO JOSE DA LAPA|14
6252|SAO JOSE DA SAFIRA|14
6254|SAO JOSE DA VARGINHA|14
6269|SAO JOSE DO ACACIO (ENGENHEIRO|14
6270|SAO JOSE DO ALEGRE|14
6272|SAO JOSE DO BATATAL (UBAPORANG|14
6276|SAO JOSE DO BURITI (FELIXLANDIA)|14
6281|SAO JOSE DO DIVINO|14
6283|SAO JOSE DO GOIABAL|14
6288|SAO JOSE DO ITUETO|14
6289|SAO JOSE DO ITUETO (SANTA RITA|14
6293|SAO JOSE DO JACURI|14
6295|SAO JOSE DO MANTIMENTO|14
6298|SAO JOSE DO PANTANO (POUSO ALE|14
6310|SAO JOSE DO TRIUNFO (VICOSA)|14
6322|SAO JOSE DOS SALGADOS (CARMO DO CAJURU)|14
6325|SAO LOURENCO|14
6345|SAO MANOEL DO GUAIACU (DONA EU|14
6365|SAO MIGUEL DO ANTA|14
6391|SAO PEDRO DA UNIAO|14
6394|SAO PEDRO DO AVAI (MANHUACU)|14
6397|SAO PEDRO DO GLORIA (FERVEDOUR|14
6403|SAO PEDRO DO SUACUI|14
6407|SAO PEDRO DOS FERROS|14
6414|SAO ROMAO|14
6416|SAO ROQUE DE MINAS|14
6423|SAO SEBASTIAO DA BELA VISTA|14
6426|SAO SEBASTIAO DA VARGEM ALEGRE|14
6427|SAO SEBASTIAO DA VITORIA|14
6431|SAO SEBASTIAO DO ANTA|14
6433|SAO SEBASTIAO DO MARANHAO|14
6434|SAO SEBASTIAO DO OESTE|14
6435|SAO SEBASTIAO DO PAR|14
6436|SAO SEBASTIAO DO PARAISO|14
6438|SAO SEBASTIAO DO PONTAL (CARNE|14
6439|SAO SEBASTIAO DO RIO PRETO|14
6440|SAO SEBASTIAO DO RIO VERDE|14
6441|SAO SEBASTIAO DO SACRAMENTO (M|14
6442|SAO SEBASTIAO DO SACRAMENTO (MANHUACU)|14
6446|SAO THOME DAS LETRAS|14
6447|SAO TIAGO|14
6448|SAO TOMAS DE AQUINO|14
6456|SAO VICENTE (BALDIM)|14
6458|SAO VICENTE DE MINAS|14
6470|SAPUCAI-MIRIM|14
6472|SAPUCAIA (CARATINGA)|14
6479|SARDOA|14
6481|SARZEDO|14
6503|SEM PEIXE|14
6506|SENADOR AMARAL|14
6508|SENADOR CORTES|14
6510|SENADOR FIRMINO|14
6513|SENADOR JOSE BENTO|14
6517|SENADOR MODESTINO GONCALVES|14
6518|SENADOR MOURAO (DIAMANTINA)|14
6525|SENHORA DAS DORES (BARBACENA)|14
6526|SENHORA DE OLIVEIRA|14
6527|SENHORA DO CARMO (ITABIRA)|14
6528|SENHORA DO PORTO|14
6529|SENHORA DOS REMEDIOS|14
6533|SERENO (CATAGUASES)|14
6534|SERICITA|14
6538|SERITINGA|14
6543|SERRA AZUL (MATEUS LEME)|14
6544|SERRA AZUL DE MINAS|14
6545|SERRA BONITA (BURITIS)|14
6549|SERRA DA SAUDADE|14
6550|SERRA DAS ARARAS (CHAPADA GAUC|14
6552|SERRA DO CIPO|14
6553|SERRA DO CIPO (SANTANA DO RIAC|14
6554|SERRA DO CIPO (SANTANA DO RIACHO)|14
6559|SERRA DO SALITRE|14
6561|SERRA DOS AIMORES|14
6574|SERRANIA|14
6577|SERRANOPOLIS DE MINAS|14
6579|SERRANOS|14
6585|SERRO|14
6597|SETE LAGOAS|14
6599|SETUBINHA|14
6609|SILVEIRANIA|14
6611|SILVESTRE (VICOSA)|14
6612|SILVIANOPOLIS|14
6614|SIMAO PEREIRA|14
6618|SIMONESIA|14
6638|SOBRALIA|14
6646|SOLEDADE DE MINAS|14
6662|SUCANGA (POTE)|14
6678|Sabará|14
6680|Sacramento|14
6682|Salinas|14
6690|Santa Bárbara do Leste|14
6698|Santa Rita do Sapucaí|14
6707|Santana do Paraíso|14
6712|Santo AntÃ¿nio do Monte|14
6713|Santo Antônio Do Monte|14
6716|Santo Antônio do Amparo|14
6718|Santos Dumont|14
6719|Sao Joao del Rei|14
6728|Sarzedo|14
6731|Selecione uma Cidade|14
6733|Senador Firmino|14
6742|Sete Lagoas|14
6743|Setubinha|14
6746|Simonésia|14
6776|São Gonçalo do Abaeté|14
6778|São Gotardo|14
6786|São José da Lapa|14
6794|São João Del Rei|14
6795|São João Nepomuceno|14
6797|São João da Mata|14
6798|São João da Ponte|14
6800|São João do Paraíso|14
6802|São Lourenço|14
6814|São Sebastião do Paraíso|14
6819|TABAJARA (INHAPIM)|14
6830|TABULEIRO|14
6844|TAIOBEIRAS|14
6865|TAPARUBA|14
6873|TAPIRA|14
6877|TAPUIRAMA (UBERLANDIA)|14
6880|TAQUARACU DE MINAS|14
6899|TARUACU (SAO JOAO NEPOMUCENO)|14
6901|TARUMIRIM|14
6910|TEBAS (LEOPOLDINA)|14
6915|TEIXEIRAS|14
6928|TEOFILO OTONI|14
6972|TIMOTEO|14
6975|TIRADENTES|14
6977|TIROS|14
6979|TOCANDIRA|14
6980|TOCANDIRA (PORTEIRINHA)|14
6982|TOCANTINS|14
6984|TOCOS DO MOJI|14
6985|TOLEDO|14
6988|TOMBOS|14
6993|TOPAZIO (TEOFILO OTONI)|14
6998|TORREOES (JUIZ DE FORA)|14
7019|TRES BARRAS DA ESTRADA REAL|14
7022|TRES CORACOES|14
7030|TRES MARIAS|14
7033|TRES PONTAS|14
7057|TUIUTINGA (GUIRICEMA)|14
7058|TUMIRITINGA|14
7065|TUPACIGUARA|14
7078|TURMALINA|14
7084|TURVOLANDIA|14
7116|Timóteo|14
7119|Tombos|14
7129|Três Pontas|14
7132|Tupaciguara|14
7135|UBA|14
7136|UBAI|14
7140|UBAPORANGA|14
7146|UBERABA|14
7166|UNAI|14
7171|UNIAO DE MINAS|14
7187|URUANA DE MINAS|14
7191|URUCANIA|14
7195|URUCUIA|14
7204|Ubaporanga|14
7206|Uberaba|14
7207|Uberlandia|14
7208|UberlÃ¢ndia|14
7209|Uberlândia|14
7210|Ubá|14
7213|Unaí|14
7220|VAI-VOLTA (TARUMIRIM)|14
7221|VALAO|14
7239|VARGEM ALEGRE|14
7242|VARGEM BONITA|14
7244|VARGEM GRANDE DO RIO PARDO|14
7248|VARGINHA|14
7250|VARJAO DE MINAS|14
7256|VARZEA DA PALMA|14
7264|VARZELANDIA|14
7266|VAU-ACU|14
7267|VAU-ACU (PONTE NOVA)|14
7268|VAZANTE|14
7282|VERDELANDIA|14
7284|VEREDINHA|14
7285|VERISSIMO|14
7286|VERMELHO (MURIAE)|14
7287|VERMELHO NOVO|14
7288|VERMELHO VELHO (RAUL SOARES)|14
7292|VESPASIANO|14
7305|VICOSA MG|14
7310|VIEIRAS|14
7336|VILA NOVA FLORESTA (GOVERNADOR|14
7339|VILA PEREIRA (NANUQUE)|14
7349|VILANOVA (MANHUACU)|14
7353|VINTE ALQUEIRES (PORTO FIRME)|14
7355|VIRGEM DA LAPA|14
7356|VIRGINIA|14
7357|VIRGINOPOLIS|14
7358|VIRGOLANDIA|14
7363|VISCONDE DO RIO BRANCO|14
7366|VISTA ALEGRE (CLARO DOS POCOES|14
7382|VITORINOS (ALTO RIO DOCE)|14
7384|VOLTA GRANDE|14
7397|Vargem Alegre|14
7399|Varginha|14
7400|Varjão de Minas|14
7411|Virgem da Lapa|14
7418|Viçosa|14
7428|WENCESLAU BRAZ|14
7462|belo horizonte|14
7467|campo belo|14
7479|dionisio|14
7492|ibirite|14
7495|itabira|14
7504|ladainha|14
7505|lagoa santa|14
7521|patrocínio|14
7553|são lourenço|14
7559|uberlandia|14
60|AGUA CLARA|15
115|ALCINOPOLIS|15
213|AMAMBAI|15
216|AMANDINA|15
217|AMANDINA (IVINHEMA)|15
256|ANASTACIO|15
257|ANAURILANDIA|15
268|ANGELICA|15
280|ANHANDUI (CAMPO GRANDE)|15
301|ANTONIO JOAO|15
317|APARECIDA DO TABOADO|15
337|AQUIDAUANA|15
375|ARAL MOREIRA|15
537|Amambaí|15
726|BATAGUASSU|15
731|BATAYPORA|15
741|BELA VISTA|15
851|BODOQUENA|15
942|BRASILANDIA|15
1033|Bataguassu MS|15
1081|CAARAPO|15
1201|CAMAPUA|15
1380|CARACOL|15
1473|CASSILANDIA|15
1566|CHAPADAO DO SUL|15
1725|CORGUINHO|15
1747|CORONEL SAPUCAIA|15
1767|CORUMBA|15
1780|COSTA RICA|15
1790|COXIM|15
1845|CULTURAMA (FATIMA DO SUL)|15
1913|Campo Grande|15
1973|Chapadão do Sul|15
2025|DEODAPOLIS|15
2078|DOIS IRMAOS DO BURITI|15
2119|DOURADINA|15
2122|DOURADOS|15
2152|Dourados|15
2166|ELDORADO|15
2307|FATIMA DO SUL|15
2352|FIGUEIRAO|15
2527|GLORIA DE DOURADOS|15
2603|GUACU (DOURADOS)|15
2680|GUIA LOPES DA LAGUNA|15
2696|Glória de Dourados|15
2871|IGUATEMI|15
2910|INDAPOLIS (DOURADOS)|15
2936|INOCENCIA|15
2952|IPEZAL (ANGELICA)|15
3041|ITAHUM|15
3127|ITAPORA|15
3141|ITAQUIRAI|15
3201|IVINHEMA|15
3366|JARAGUARI|15
3384|JATEI|15
3498|JUTI|15
3543|LADARIO|15
3602|LAGUNA CARAPA|15
3869|MARACAJU|15
4062|MIRANDA|15
4333|NAVIRAI|15
4356|NIOAQUE|15
4388|NOVA ALVORADA DO SUL|15
4392|NOVA ANDRADINA|15
4507|NOVO HORIZONTE DO SUL|15
4728|PANAMBI (DOURADOS)|15
4757|PARAISO DAS AGUAS|15
4774|PARANAIBA|15
4783|PARANHOS|15
4919|PEDRO GOMES|15
5065|PIRAPUTANGA (AQUIDAUANA)|15
5136|PONTA PORA|15
5158|PONTINHA DO COCHO (CAMAPUA)|15
5203|PORTO MURTINHO|15
5219|PORTO XV DE NOVEMBRO (BATAGUAS|15
5287|PRUDENCIO THOMAZ (RIO BRILHANT|15
5354|Pirapora|15
5405|QUEBRA COCO (SIDROLANDIA)|15
5406|QUEBRACHO|15
5407|QUEBRACHO (ANAURILANDIA)|15
5521|RIBAS DO RIO PARDO|15
5559|RIO BRILHANTE|15
5596|RIO NEGRO|15
5613|RIO VERDE DE MATO GROSSO|15
5629|ROCHEDO|15
5769|SANGA PUITA|15
5770|SANGA PUITA (PONTA PORA)|15
5904|SANTA RITA DO PARDO|15
6145|SAO GABRIEL DO OESTE|15
6384|SAO PEDRO (DOURADOS)|15
6386|SAO PEDRO (INOCENCIA)|15
6502|SELVIRIA|15
6598|SETE QUEDAS|15
6604|SIDROLANDIA|15
6650|SONORA|15
6836|TACURU|15
6891|TAQUARUSSU|15
6908|TAUNAY (AQUIDAUANA)|15
6931|TERENOS|15
7029|TRES LAGOAS|15
7093|TangarÃ¡ da Serra|15
7128|Três Lagoas|15
7300|VICENTINA|15
7345|VILA VARGAS (DOURADOS)|15
7367|VISTA ALEGRE (MARACAJU)|15
32|ACORIZAL|16
154|ALTA FLORESTA|16
169|ALTO ARAGUAIA|16
171|ALTO BOA VISTA|16
176|ALTO GARCAS|16
183|ALTO PARAGUAI|16
195|ALTO TAQUARI|16
322|APIACAS|16
367|ARAGUAIANA|16
369|ARAGUAINHA|16
395|ARAPUTANGA|16
435|ARENAPOLIS|16
443|ARIPUANA|16
478|ASSARI (BARRA DO BUGRES)|16
640|BARAO DE MELGACO|16
668|BARRA DO BUGRES|16
674|BARRA DO GARCAS|16
689|BARRA DOS GARCAS|16
816|BOA ESPERANCA (SORRISO)|16
870|BOM JESUS DO ARAGUAIA|16
889|BOM SUCESSO (VARZEA GRANDE)|16
949|BRASNORTE|16
1104|CACERES|16
1233|CAMPINAPOLIS|16
1267|CAMPO NOVO DO PARECIS|16
1269|CAMPO VERDE|16
1274|CAMPOS DE JULIO|16
1289|CANABRAVA DO NORTE|16
1317|CANGAS (POCONE)|16
1390|CARAMUJO (CACERES)|16
1400|CARAVAGIO (SORRISO)|16
1421|CARLINDA|16
1475|CASTANHEIRA|16
1562|CHAPADA DOS GUIMARAES|16
1601|CLAUDIA|16
1613|COCALINHO|16
1624|COLIDER|16
1630|COLNIZA|16
1649|COMODORO|16
1689|CONFRESA|16
1697|CONQUISTA DOESTE|16
1785|COTRIGUACU|16
1839|CUIABA|16
1878|CURVELANDIA|16
1917|Campo Verde|16
2005|Cuiabá|16
2024|DENISE|16
2046|DIAMANTINO|16
2083|DOM AQUINO|16
2231|ESPIGAO DO LESTE (SAO FELIX DO|16
2333|FELIZ NATAL|16
2354|FIGUEIROPOLIS D OESTE|16
2355|FIGUEIROPOLIS DOESTE|16
2503|GAUCHA DO NORTE|16
2509|GENERAL CARNEIRO|16
2529|GLORIA DOESTE|16
2651|GUARANTA DO NORTE|16
2684|GUIRATINGA|16
2913|INDIANAPOLIS (BARRA DO GARCAS)|16
2918|INDIAVAI|16
2961|IPIRANGA DO NORTE|16
3067|ITAMARATI NORTE (TANGARA DA SE|16
3068|ITAMARATI NORTE (TANGARA DA SERRA)|16
3084|ITANHANGA|16
3160|ITAUBA|16
3169|ITIQUIRA|16
3298|JACIARA|16
3392|JAURU|16
3454|JUARA|16
3465|JUINA|16
3491|JURUENA|16
3493|JUSCIMEIRA|16
3623|LAMBARI DOESTE|16
3702|LUCAS DO RIO VERDE|16
3706|LUCIARA|16
3760|Lucas do Rio Verde|16
3886|MARCELANDIA|16
3993|MATUPA|16
4074|MIRASSOL D OESTE|16
4075|MIRASSOL DOESTE|16
4361|NOBRES|16
4365|NORTELANDIA|16
4379|NOSSA SENHORA DO LIVRAMENTO|16
4395|NOVA BANDEIRANTES|16
4399|NOVA BRASILANDIA|16
4405|NOVA CANAA DO NORTE|16
4427|NOVA GUARITA|16
4439|NOVA LACERDA|16
4446|NOVA MARILANDIA|16
4447|NOVA MARINGA|16
4450|NOVA MONTE VERDE|16
4451|NOVA MUTUM|16
4452|NOVA NAZARE|16
4454|NOVA OLIMPIA|16
4473|NOVA SANTA HELENA|16
4484|NOVA UBIRATA|16
4489|NOVA XAVANTINA|16
4499|NOVO DIAMANTINO (DIAMANTINO)|16
4505|NOVO HORIZONTE DO NORTE|16
4512|NOVO MUNDO|16
4519|NOVO SANTO ANTONIO|16
4520|NOVO SAO JOAQUIM|16
4554|Nova Mutum|16
4563|Novo São Joaquim|16
4776|PARANAITA|16
4781|PARANATINGA|16
4822|PASSAGEM DA CONCEICAO (VARZEA|16
4898|PEDRA PRETA|16
4930|PEIXOTO DE AZEVEDO|16
5087|PLACA DE SANTO ANTONIO (JUSCIM|16
5096|PLANALTO DA SERRA|16
5120|POCONE|16
5138|PONTAL DO ARAGUAIA|16
5150|PONTE BRANCA|16
5156|PONTES E LACERDA|16
5181|PORTO ALEGRE DO NORTE|16
5192|PORTO DOS GAUCHOS|16
5193|PORTO ESPERIDIAO|16
5194|PORTO ESTRELA|16
5233|POXOREU|16
5276|PRIMAVERA (SORRISO)|16
5277|PRIMAVERA DO LESTE|16
5306|Paranatinga|16
5366|Pontes e Lacerda|16
5417|QUERENCIA|16
5445|Querência|16
5492|RESERVA DO CABACAL|16
5529|RIBEIRAO CASCALHEIRA|16
5542|RIBEIRAOZINHO|16
5649|RONDOLANDIA|16
5652|RONDONOPOLIS|16
5663|ROSARIO OESTE|16
5713|Rondonópolis|16
5749|SALTO DO CEU|16
5787|SANTA CARMEM|16
5817|SANTA CRUZ DO XINGU|16
5822|SANTA ELVIRA (JUSCIMEIRA)|16
5908|SANTA RITA DO TRIVELATO|16
5977|SANTO AFONSO|16
6032|SANTO ANTONIO DO LESTE|16
6033|SANTO ANTONIO DO LEVERGER|16
